,id,Genre,Track,Artist,valence,energy,danceability,key,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,duration_ms,popularity,audio,energy_standard,valence_standard
19,4nVBt6MZDDP6tRVdQTgxJg,children,Story of My Life,One Direction,0.286,0.6629999999999999,0.6,3,-5.8020000000000005,0.0477,0.225,0.0,0.119,121.07,245493,84,https://p.scdn.co/mp3-preview/9c3f89f926a702034ae182e723b2d601c2bd754d?cid=b39a670615f14cfca30a8178b3bc3ed6,0.0035926028815692545,-0.7708400459986859
20,6Z8R6UsFuGXGtiIxiD8ISb,synth-pop,Safe And Sound,Capital Cities,0.7659999999999999,0.8190000000000001,0.655,0,-4.852,0.0316,0.000176,0.00374,0.104,117.956,192789,84,0,0.6245615743008777,1.0134694717601918
17,5rb9QrpfcKFHM1EUbSIurX,garage,Yeah! (feat. Lil Jon & Ludacris),Usher,0.583,0.7909999999999999,0.894,2,-4.699,0.1119999999999999,0.0183,0.0,0.0388,105.018,250373,84,https://p.scdn.co/mp3-preview/1eca1cb525c2b0df2ecba52f1105f139323e09a2?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5131056050717706,0.3332014681146197
16,4bHsxqR3GMrXTxEPLuK5ue,hard-rock,Don't Stop Believin',Journey,0.514,0.748,0.5,4,-9.072,0.0363,0.127,0.0,0.447,118.852,250986,84,https://p.scdn.co/mp3-preview/f7b88f49127f9d414e8f4c0cbbe190648cf3cf9b?cid=b39a670615f14cfca30a8178b3bc3ed6,0.3419410808985001,0.07670697493678122
14,7w87IxuO7BDcJ3YUqCyMTT,indie-pop,Pumped Up Kicks,Foster The People,0.965,0.71,0.733,5,-5.849,0.0292,0.145,0.115,0.0956,127.975,239600,84,https://p.scdn.co/mp3-preview/2213bf4173a9b50a807a30121ed6b559a7778209?cid=b39a670615f14cfca30a8178b3bc3ed6,0.19067940837328398,1.7532144593310601
15,1TfqLAPs4K3s2rJMoCokcS,synth-pop,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,0.875,0.711,0.6920000000000001,0,-7.497999999999999,0.0317,0.225,0.0,0.12,125.135,216933,84,https://p.scdn.co/mp3-preview/d69101dbd66295473706112d3edf978b70fc4550?cid=b39a670615f14cfca30a8178b3bc3ed6,0.19465997870289492,1.4186564247512705
35,0BCPKOYdS2jbQ8iyB56Zns,british,Clocks,Coldplay,0.255,0.7490000000000001,0.5770000000000001,5,-7.215,0.0279,0.599,0.0115,0.183,130.97,307879,83,https://p.scdn.co/mp3-preview/f7af250125a083c8212e4b7dd508a12c12aeac37?cid=b39a670615f14cfca30a8178b3bc3ed6,0.3459216512281115,-0.8860767023539466
34,5gflgO9EPbIBf16n5TKnQS,reggaeton,Yo Voy (feat. Daddy Yankee),Zion & Lennox,0.5539999999999999,0.6970000000000001,0.8079999999999999,10,-5.899,0.241,0.0409999999999999,0.0,0.0546,95.06,232019,83,https://p.scdn.co/mp3-preview/0d6bcbc99daa02a570665e3201ebd0c7c9b7efeb?cid=b39a670615f14cfca30a8178b3bc3ed6,0.13893199408834203,0.22539943475002075
33,2V65y3PX4DkRhy1djlxd9p,dubstep,Don't You Worry Child - Radio Edit,Swedish House Mafia,0.4379999999999999,0.84,0.612,11,-3.145,0.0509,0.1119999999999999,0.0,0.1159999999999999,129.042,212862,83,0,0.7081535512227072,-0.2058086987083749
32,0ntQJM78wzOLVeCUAW7Y45,rock-n-roll,Sex on Fire,Kings of Leon,0.374,0.905,0.542,9,-5.653,0.054,0.00172,0.0104,0.136,153.398,203346,83,https://p.scdn.co/mp3-preview/6806855988e246016413cc8a34a2afe862f3988d?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9668906226474191,-0.4437166344095582
31,3cHyrEgdyYRjgJKSOiOtcS,latino,Timber (feat. Ke$ha),Pitbull,0.7879999999999999,0.963,0.581,11,-4.087,0.0981,0.0295,0.0,0.139,129.99200000000002,204160,83,https://p.scdn.co/mp3-preview/54825c719d56bd5b737ac7c1aa3ce41ad3eef338?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1977637017648537,1.0952503246574736
30,48QmG1dfvMuYLxMPt7KSRA,pop,No Lie,Sean Paul,0.4629999999999999,0.882,0.742,7,-2.862,0.1169999999999999,0.0466,0.0,0.206,102.04,221176,83,0,0.8753375050663672,-0.11287591132509993
29,2Foc5Q5nqNiosCNqttzHof,club,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,0.862,0.8109999999999999,0.794,6,-8.966000000000001,0.038,0.0426,1.07e-06,0.1009999999999999,116.047,248413,83,https://p.scdn.co/mp3-preview/9b7eaf7fb5cab29251df52e9a4f46fad14e29aa1?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5927170116639896,1.3703313753119675
28,0I3q5fE6wg7LIfHGngUTnV,chill,Ms. Jackson,Outkast,0.613,0.8059999999999999,0.843,4,-5.946000000000001,0.2689999999999999,0.143,0.0,0.0771,94.948,270506,83,https://p.scdn.co/mp3-preview/06f8cc47c72dae9e9a66081b4dc912e9d9b430a9?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5728141600159349,0.4447208129745497
27,2lnzGkdtDj5mtlcOW2yRtG,afrobeat,"Whenever, Wherever",Shakira,0.871,0.8320000000000001,0.794,1,-4.862,0.0407,0.237,1.14e-05,0.203,107.657,196160,83,https://p.scdn.co/mp3-preview/93dc52d836150fba41afeb6df2e9167875c7d8fb?cid=b39a670615f14cfca30a8178b3bc3ed6,0.67630898858582,1.4037871787699465
26,4EchqUKQ3qAQuRNKmeIpnf,rock,The Kids Aren't Alright,The Offspring,0.7659999999999999,0.943,0.523,1,-4.203,0.0337,0.00704,3.81e-05,0.0579,99.607,180160,83,0,1.1181522951726348,1.0134694717601918
25,6vN77lE9LK6HP2DewaN6HZ,hip-hop,Yes Indeed,Lil Baby,0.562,0.346,0.963,5,-9.309,0.53,0.0355,0.0,0.108,119.957,142273,83,0,-1.258248191605101,0.25513792671266916
24,7e89621JPkKaeDSTQ3avtg,rock,Sweet Home Alabama,Lynyrd Skynyrd,0.8859999999999999,0.605,0.596,7,-12.145,0.0255,0.181,0.000331,0.0863,97.798,283800,83,0,-0.22728047623586548,1.459546851199911
23,0TDLuuLlV54CkRRUOahJb4,children,Titanium (feat. Sia),David Guetta,0.301,0.787,0.604,0,-3.674,0.103,0.0679,0.15,0.127,126.062,245040,83,https://p.scdn.co/mp3-preview/4d3537bf2416e04dc90887c896adcd1c8da4c76e?cid=b39a670615f14cfca30a8178b3bc3ed6,0.49718332375332724,-0.7150803735687209
22,3bidbhpOYeV4knp8AIu8Xn,afrobeat,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,0.847,0.922,0.6409999999999999,2,-4.457,0.0786,0.0291,0.0,0.0862,146.078,258342,83,https://p.scdn.co/mp3-preview/989bcb16f82e4cfcbfebdf8cf0dd91abe86c84d1?cid=b39a670615f14cfca30a8178b3bc3ed6,1.0345603182508052,1.3145717028820025
41,6FE2iI43OZnszFLuLtvvmg,pop,Classic,MKTO,0.7559999999999999,0.7909999999999999,0.72,1,-4.689,0.124,0.0384,0.0,0.157,102.071,175426,82,https://p.scdn.co/mp3-preview/b70bf7449452275b0ecf5714bf069e06f1565b45?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5131056050717706,0.9762963568068816
44,55h7vJchibLdUkxdlX3fK7,french,Treasure,Bruno Mars,0.937,0.6920000000000001,0.8740000000000001,5,-5.28,0.0431,0.0412,7.240000000000001e-05,0.324,116.017,178560,82,https://p.scdn.co/mp3-preview/2265c5b16b2e19f65da045df41cf2b4b8fd66ea3?cid=b39a670615f14cfca30a8178b3bc3ed6,0.11902914244028728,1.6491297374617924
43,2g8HN35AnVGIk7B8yMucww,road-trip,Big Poppa - 2005 Remaster,The Notorious B.I.G.,0.773,0.575,0.78,9,-7.247000000000001,0.273,0.43,0.0,0.143,84.492,252746,82,https://p.scdn.co/mp3-preview/7674508c1c15cb2a27323eba7c6ef99256a58300?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.34669758612419405,1.0394906522275091
42,6RtPijgfPKROxEzTHNRiDp,pop,Rude,MAGIC!,0.925,0.758,0.773,1,-4.993,0.0381,0.0422,0.0,0.305,144.033,224840,82,https://p.scdn.co/mp3-preview/7cdc54190cf06e5269d8406c5a7bba71a7e04cf1?cid=b39a670615f14cfca30a8178b3bc3ed6,0.38174678419460967,1.6045219995178204
45,2bJvI42r8EF3wxjOuDav4r,pop,Time of Our Lives,Pitbull,0.7240000000000001,0.802,0.721,1,-5.797000000000001,0.0583,0.0921,0.0,0.6940000000000001,124.022,229360,82,https://p.scdn.co/mp3-preview/d508371276a297486ace8d4ff596c54ae9e65260?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5568918786974915,0.8573423889562906
40,3XVBdLihbNbxUwZosxcGuJ,chill,If I Ain't Got You,Alicia Keys,0.166,0.444,0.609,7,-9.129,0.106,0.603,6.86e-06,0.104,118.402,228706,82,https://p.scdn.co/mp3-preview/2d1fd54c4a4147b43e1eb79c00380e36818a2546?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.868152299303228,-1.2169174254384052
38,1EzrEOXmMH3G43AXT1y7pA,sad,I'm Yours,Jason Mraz,0.7120000000000001,0.444,0.703,11,-9.331,0.0417,0.5589999999999999,0.0,0.0973,150.96,242946,82,https://p.scdn.co/mp3-preview/0952568e496914bb61383588ac417ec70abefc1d?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.868152299303228,0.8127346510123186
37,1gihuPhrLraKYrJMAEONyc,chill,Feel So Close - Radio Edit,Calvin Harris,0.919,0.924,0.7070000000000001,7,-2.842,0.031,0.000972,0.00703,0.204,127.937,206413,82,https://p.scdn.co/mp3-preview/b8372b1a0b8d09a5004388a654f29bef6bc37021?cid=b39a670615f14cfca30a8178b3bc3ed6,1.0425214589100271,1.5822181305458345
36,0CAfXk7DXMnon4gLudAp7J,disco,Low (feat. T-Pain),Flo Rida,0.304,0.609,0.918,10,-5.64,0.0791,0.0928,0.0,0.139,128.00799999999998,231400,82,https://p.scdn.co/mp3-preview/328d15426dd8b5e128341b72d0826ff0b32d1eb4?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.2113581949174217,-0.703928439082728
39,7KwZNVEaqikRSBSpyhXK2j,hip-hop,Hypnotize - 2014 Remaster,The Notorious B.I.G.,0.67,0.6970000000000001,0.901,9,-3.439,0.28,0.145,0.0,0.287,93.941,229826,82,https://p.scdn.co/mp3-preview/6aa2483fe9ac2dae624a1a88952aa24bb5c2414e?cid=b39a670615f14cfca30a8178b3bc3ed6,0.13893199408834203,0.6566075682084166
50,3K4HG9evC7dg3N0R9cYqk4,rock-n-roll,One Step Closer,Linkin Park,0.5379999999999999,0.969,0.492,9,-4.419,0.0491,0.0014,1.32e-06,0.0787,95.136,157333,81,https://p.scdn.co/mp3-preview/93915a6ffff1e702717623fe052e781e68bde91b?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2216471237425195,0.16592245082472476
54,2ihCaVdNZmnHZWt0fvAM7B,disco,Little Talks,Of Monsters and Men,0.417,0.757,0.457,1,-5.1770000000000005,0.032,0.0206,0.0,0.146,102.961,266600,81,0,0.3777662138649987,-0.28387224011032547
52,5fVZC9GiM4e8vu99W0Xf6J,piano,How to Save a Life,The Fray,0.361,0.743,0.64,10,-4.08,0.0379,0.2689999999999999,0.0,0.1009999999999999,122.035,262533,81,https://p.scdn.co/mp3-preview/30d90238cdd10ea0a938ddc8ec122dabb87ac035?cid=b39a670615f14cfca30a8178b3bc3ed6,0.3220382292504454,-0.4920416838488612
51,0OEBOJhSObnFuHuasXdt52,spanish,Dia de Enero,Shakira,0.526,0.361,0.687,10,-11.589,0.0792,0.35,1.11e-05,0.11,165.747,173133,81,https://p.scdn.co/mp3-preview/83bcb423223de882523c1274505b43e2ef2715f4?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.1985396366609367,0.1213147128807532
53,3ovjw5HZZv43SxTwApooCM,hard-rock,Wind Of Change,Scorpions,0.246,0.524,0.452,0,-10.108,0.0351,0.315,0.0,0.103,151.505,312360,81,0,-0.5497066729343522,-0.9195325058119256
49,2VOomzT6VavJOGBeySqaMc,disco,Disturbia,Rihanna,0.722,0.813,0.7070000000000001,11,-4.515,0.0571,0.0863,0.0,0.168,124.921,238626,81,0,0.6006781523232115,0.8499077659656281
48,4aVuWgvD0X63hcOCnZtNFA,rock,Hold the Line,TOTO,0.8079999999999999,0.898,0.473,6,-4.797,0.0561,0.00783,0.0618,0.173,96.556,235546,81,https://p.scdn.co/mp3-preview/11e480955e46f3b6b5c1e0b6c28db18c25c1e73e?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9390266303401424,1.1695965545640936
47,3lGMtkONrZdJ8kTCg6KIFf,latin,Hasta la Raíz,Natalia Lafourcade,0.5920000000000001,0.643,0.585,3,-8.392000000000001,0.0395,0.201,0.000306,0.144,152.98,221800,81,https://p.scdn.co/mp3-preview/4fa3d64a6a449fed1559441577846bfa3891a5c8?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.07601880371064933,0.36665727157259914
46,2dLLR6qlu5UJ5gk0dKz0h3,children,Royals,Lorde,0.337,0.428,0.674,7,-9.504,0.122,0.121,0.0,0.132,84.87799999999999,190185,81,0,-0.9318414245770033,-0.5812571597368049
76,0wwPcA6wtMf6HUMpIRdeP7,pop,Hotline Bling,Drake,0.552,0.628,0.8909999999999999,2,-7.862999999999999,0.0551,0.00258,0.0001899999999999,0.0504,134.966,267066,80,0,-0.1357273586548136,0.21796481175935917
75,5Hroj5K7vLpIG4FNCRIjbP,indie-pop,Best Day Of My Life,American Authors,0.5379999999999999,0.902,0.6729999999999999,2,-2.392,0.0346,0.0591,0.000262,0.0558,100.012,194240,80,0,0.9549489116585862,0.16592245082472476
74,4lLtanYk6tkMvooU0tWzG8,children,Grenade,Bruno Mars,0.245,0.5579999999999999,0.7040000000000001,2,-7.273,0.0542,0.148,0.0,0.107,110.444,222091,80,https://p.scdn.co/mp3-preview/5221be592c832e14506f6304ff1deb6c52ae3fee?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.4143672817275802,-0.9232498173072566
73,1yjY7rpaAQvKwpdUliHx0d,alternative,Still into You,Paramore,0.765,0.923,0.602,5,-3.763,0.044,0.0098,0.0,0.0561,136.01,216013,80,https://p.scdn.co/mp3-preview/4abdea56e053fe7d0f4f4e446b43d404b28edf69?cid=b39a670615f14cfca30a8178b3bc3ed6,1.0385408885804162,1.0097521602648611
72,5EWPGh7jbTNO2wakv8LjUI,rock,Free Bird,Lynyrd Skynyrd,0.3379999999999999,0.8340000000000001,0.249,0,-8.21,0.0577,0.0738,9.48e-05,0.0924,118.223,547106,80,0,0.6842701292450419,-0.5775398482414744
71,6xdLJrVj4vIXwhuG8TMopk,british,Crazy Little Thing Called Love - Remastered 2011,Queen,0.7120000000000001,0.7609999999999999,0.599,0,-6.8870000000000005,0.0421,0.713,4.74e-06,0.349,77.015,163373,80,0,0.39368849518344207,0.8127346510123186
70,5OCJzvD7sykQEKHH7qAC3C,pop,God is a woman,Ariana Grande,0.268,0.6579999999999999,0.602,1,-5.934,0.0558,0.0233,6e-05,0.237,145.031,197546,80,0,-0.016310248766485503,-0.8377516529146437
69,4B0JvthVoAAuygILe3n4Bs,pop,What Do You Mean?,Justin Bieber,0.7929999999999999,0.5670000000000001,0.845,5,-8.118,0.0956,0.59,0.0014199999999999,0.0811,125.02,205680,80,0,-0.3785421487610812,1.1138368821341287
68,78lgmZwycJ3nzsdgmPPGNx,rock,Immigrant Song - Remaster,Led Zeppelin,0.619,0.932,0.564,11,-10.068,0.0554,0.013,0.1689999999999999,0.349,112.937,146250,80,https://p.scdn.co/mp3-preview/f50f3416ea0807503e172ba87a92d8047d4f95da?cid=b39a670615f14cfca30a8178b3bc3ed6,1.0743660215469149,0.4670246819465357
67,4skuEIloXWuxxgekKupkEH,latin,Tu Falta De Querer,Mon Laferte,0.441,0.475,0.3939999999999999,10,-7.935,0.0279999999999999,0.0251,0.00749,0.1119999999999999,129.995,278546,80,0,-0.7447546190852887,-0.19465676422238148
66,2hKdd3qO7cWr2Jo0Bcs0MA,chill,Drops of Jupiter (Tell Me),Train,0.497,0.638,0.481,0,-5.862,0.0276,0.153,0.0,0.154,79.064,259933,80,https://p.scdn.co/mp3-preview/77dba6a6b863572958909814c9fee6d29f310a45?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.09592165535870409,0.013512679516154235
65,4jTiyLlOJVJj3mCr7yfPQD,dance,This Could Be Us,Rae Sremmurd,0.758,0.69,0.732,0,-4.992,0.134,0.291,0.0,0.1159999999999999,143.072,206306,80,0,0.11106800178106495,0.9837309797975441
59,5ghIJDpPoe3CfHMGu71E6T,alt-rock,Smells Like Teen Spirit,Nirvana,0.72,0.912,0.502,1,-4.556,0.0564,2.55e-05,0.000173,0.106,116.761,301920,80,0,0.9947546149546957,0.8424731429749661
64,1jF7IL57ayN4Ity3jQqGu0,disco,Try,P!nk,0.552,0.628,0.674,2,-7.079,0.03,0.00144,0.0,0.0944,103.998,247906,80,https://p.scdn.co/mp3-preview/5307933144e41502ac08e9227194a12d418e2c28?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.1357273586548136,0.21796481175935917
55,0k2GOhqsrxDTAbFFSdNJjT,dancehall,Temperature,Sean Paul,0.8220000000000001,0.6,0.951,0,-4.675,0.0685,0.106,0.0,0.0712,125.04,218573,80,https://p.scdn.co/mp3-preview/fd0b2beda757e9b8dcaf04e71c1d6cada0659765?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.24718332788392025,1.221638915498728
56,1e1JKLEDKP7hEQzJfNAgPl,hip-hop,Magnolia,Playboi Carti,0.4429999999999999,0.5820000000000001,0.7909999999999999,11,-7.322999999999999,0.286,0.0114,0.0,0.35,162.991,181812,80,0,-0.31883359381691695,-0.1872221412317199
58,5IVuqXILoxVWvWEPm82Jxr,happy,Crazy In Love (feat. Jay-Z),Beyoncé,0.6809999999999999,0.77,0.6459999999999999,2,-6.596,0.226,0.00249,0.0,0.0715,99.165,236133,80,https://p.scdn.co/mp3-preview/023ccc9c406cafc5a3e3b4dd524b9092b45dacbf?cid=b39a670615f14cfca30a8178b3bc3ed6,0.42951362814994104,0.6974979946570572
57,51c94ac31swyDQj9B3Lzs3,grunge,Change (In the House of Flies),Deftones,0.179,0.853,0.2689999999999999,7,-4.647,0.0854,0.000249,0.000246,0.118,141.58100000000002,299533,80,https://p.scdn.co/mp3-preview/d0fca1a516d07cea609f8f259faf940af456cdfa?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7599009655076496,-1.1685923759991024
60,2nGFzvICaeEWjIrBrL2RAx,acoustic,Put Your Records On,Corinne Bailey Rae,0.542,0.511,0.7390000000000001,9,-7.843999999999999,0.0362,0.1669999999999999,1.34e-06,0.133,96.038,215360,80,0,-0.6014540872192945,0.18079169680604917
61,1QFh8OH1e78dGd3VyJZCAC,rock-n-roll,Boys Don't Cry,The Cure,0.6709999999999999,0.836,0.462,11,-5.766,0.0621,0.00517,0.0,0.18,168.766,155973,80,https://p.scdn.co/mp3-preview/8b7cd349153b57cf48cc14a9e9e541564d48be0c?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6922312699042634,0.6603248797037472
62,0GO8y8jQk1PkHzS31d699N,alternative,Tongue Tied,GROUPLOVE,0.371,0.936,0.56,3,-5.835,0.0439,0.00847,0.0,0.161,112.96,218013,80,https://p.scdn.co/mp3-preview/6082516f3c05520cc2cf8cecd17e4ce8667c459e?cid=b39a670615f14cfca30a8178b3bc3ed6,1.0902883028653585,-0.4548685688955512
63,1QEEqeFIZktqIpPI4jSVSF,hard-rock,More Than a Feeling,Boston,0.285,0.6809999999999999,0.377,7,-8.039,0.0298,0.00088,0.0023,0.0504,108.789,285133,80,https://p.scdn.co/mp3-preview/4e8704349932ecb754e3c03cdf3b1563309627a0?cid=b39a670615f14cfca30a8178b3bc3ed6,0.07524286881456638,-0.7745573574940169
98,2EoOZnxNgtmZaD8uUmz2nD,alt-rock,Black Hole Sun,Soundgarden,0.147,0.828,0.35,6,-5.372999999999999,0.0409999999999999,0.000217,0.000161,0.0774,105.435,318586,79,0,0.6603867072673758,-1.2875463438496941
93,3TcL0dyCMyr0kyTTc4NLgI,rainy-day,Who Says,Selena Gomez & The Scene,0.7440000000000001,0.927,0.682,4,-2.915,0.0479,0.0843,0.0,0.149,101.019,195613,79,0,1.05446316989886,0.9316886188629105
94,6MdqqkQ8sSC0WB4i8PyRuQ,groove,No Diggity,Blackstreet,0.67,0.6459999999999999,0.867,1,-4.674,0.288,0.303,0.0,0.2789999999999999,88.634,304600,79,0,-0.06407709272181691,0.6566075682084166
95,3G6hD9B2ZHOsgf4WfNu7X1,children,Team,Lorde,0.416,0.578,0.69,6,-7.436,0.0929,0.1669999999999999,0.0,0.305,99.961,193058,79,0,-0.3347558751353612,-0.28758955160565647
96,6wpGqhRvJGNNXwWlPmkMyO,rock,I Still Haven't Found What I'm Looking For,U2,0.657,0.774,0.564,1,-9.424,0.0368,0.0135,0.00191,0.0861,100.894,277476,79,0,0.44543590946838485,0.6082825187691137
97,3FtYbEfBqAlGO46NUDQSAt,indie-pop,Electric Feel,MGMT,0.561,0.8029999999999999,0.763,1,-3.713,0.0351,0.0709,0.285,0.348,103.04,229640,79,https://p.scdn.co/mp3-preview/b288d1b3245bfa82243267c77fe152dbd696f3c8?cid=b39a670615f14cfca30a8178b3bc3ed6,0.560872449027102,0.25142061521733816
104,4rHZZAmHpZrA3iH5zx8frV,german,Mirrors,Justin Timberlake,0.512,0.512,0.574,5,-6.664,0.0503,0.2339999999999999,0.0,0.0946,76.899,484146,79,https://p.scdn.co/mp3-preview/46994b2d9a44ac2bae88959e424bf960a42ede13?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.5974735168896835,0.06927235194611922
99,54eZmuggBFJbV7k248bTTt,rock-n-roll,A Horse with No Name,America,0.831,0.506,0.654,11,-17.18,0.0535,0.6859999999999999,0.0155,0.155,123.179,252239,79,https://p.scdn.co/mp3-preview/89200c908d805e98dd40aedf35f25a563713ffa6?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.6213569388673492,1.2550947189567065
100,6zeE5tKyr8Nu882DQhhSQI,rock,Dust in the Wind,Kansas,0.387,0.322,0.475,7,-10.687,0.0283,0.367,0.00056,0.11,93.503,206266,79,https://p.scdn.co/mp3-preview/ddfc248171b5199053bafdefbc94ab5b335faa48?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.3537818795157637,-0.3953915849702552
101,3MrRksHupTVEQ7YbA0FsZK,hard-rock,The Final Countdown,Europe,0.188,0.843,0.529,6,-6.908,0.0616,0.0628,0.0008269999999999,0.0608,117.662,310333,79,https://p.scdn.co/mp3-preview/eaa4589de811f47326f5a15013ed58bd62a9e96a?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7200952622115401,-1.1351365725411233
102,1vxw6aYJls2oq3gW0DujAo,summer,Crazy,Gnarls Barkley,0.64,0.5870000000000001,0.855,8,-4.589,0.0336,0.0505,0.00714,0.105,111.97,177933,79,https://p.scdn.co/mp3-preview/3d23901a1b268fa45dd67e663376cec97ff8c9b2?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.2989307421688622,0.5450882233484866
103,6SKwQghsR8AISlxhcwyA9R,rainy-day,Marry You,Bruno Mars,0.452,0.82,0.621,10,-4.865,0.0367,0.332,0.0,0.104,144.905,230192,79,https://p.scdn.co/mp3-preview/6747a3674ec0b24ab9067972bb19291c3048a8d2?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6285421446304882,-0.1537663377737405
91,3cKM7UXBZmgjEgEBTkaIlU,british,Strong,One Direction,0.3379999999999999,0.6629999999999999,0.741,0,-7.308,0.0434,0.0608,0.0,0.0931,115.013,184373,79,https://p.scdn.co/mp3-preview/e1fee9a7c5819d1bbc766b102953402595075575?cid=b39a670615f14cfca30a8178b3bc3ed6,0.0035926028815692545,-0.5775398482414744
92,1158ckiB5S4cpsdYHDB9IF,rock,My Own Summer (Shove It),Deftones,0.372,0.7809999999999999,0.4429999999999999,1,-4.277,0.0377,1.33e-05,0.205,0.166,71.84100000000001,214760,79,https://p.scdn.co/mp3-preview/369351855a3f60831f17edb8ae86bd201c51619c?cid=b39a670615f14cfca30a8178b3bc3ed6,0.47329990177566106,-0.4511512574002202
80,2KH16WveTQWT6KOG9Rg6e2,pop-film,Eye of the Tiger,Various Artists,0.5479999999999999,0.599,0.8170000000000001,0,-9.249,0.0328,0.132,0.0003109999999999,0.0873,108.873,245640,79,https://p.scdn.co/mp3-preview/ae5fdf6639eeb270ed9732750b65a3656b807154?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.2511638982135312,0.20309556577803475
90,1jJci4qxiYcOHhQR247rEU,indie-pop,Kids,MGMT,0.172,0.931,0.451,9,-3.871,0.0719,0.0007599999999999,0.0049,0.361,122.961,302840,79,https://p.scdn.co/mp3-preview/efb065069d22384206b0fc703c6f99734d33411d?cid=b39a670615f14cfca30a8178b3bc3ed6,1.0703854512173039,-1.1946135564664193
83,0gEyKnHvgkrkBM6fbeHdwK,chill,Linger,The Cranberries,0.204,0.434,0.439,7,-14.918,0.0265,0.0783,4.8700000000000005e-05,0.14,94.845,274706,79,0,-0.9079580025993376,-1.0756595886158276
89,4nva9EpKntUTs6CRSGBCn9,hip-hop,Just A Lil Bit,50 Cent,0.527,0.6920000000000001,0.489,1,-6.672000000000001,0.41,0.0322,0.0060799999999999,0.315,96.946,237706,79,0,0.11902914244028728,0.1250320243760842
78,3UI9I3e1g1y5T3SMfdgfGO,latino,Colgando en tus manos (con Marta Sánchez),Carlos Baute,0.875,0.637,0.836,6,-4.803,0.0367,0.535,0.0,0.129,120.025,230280,79,https://p.scdn.co/mp3-preview/89e92fa0840f717755ae70d91317334d36895642?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.09990222568831504,1.4186564247512705
79,3YuaBvuZqcwN3CEAyyoaei,alt-rock,Like a Stone,Audioslave,0.516,0.568,0.614,7,-5.477,0.0276,0.00797,0.0,0.0997,107.849,293960,79,https://p.scdn.co/mp3-preview/46d898c23fb28b9f52abf78b794aa500988d2132?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.3745615784314707,0.08414159792744322
81,5tVA6TkbaAH9QMITTQRrNv,rock,Free Fallin',Tom Petty,0.5720000000000001,0.449,0.623,5,-13.333,0.0253,0.212,0.0,0.0613,84.383,256000,79,0,-0.8482494476551733,0.29231104166597915
82,0a7BloCiNzLDD9qSQHh5m7,work-out,"Dance, Dance",Fall Out Boy,0.449,0.961,0.622,11,-3.198,0.154,0.0052299999999999,0.0,0.0854,114.452,180266,79,0,1.189802561105632,-0.1649182722597335
77,2tznHmp70DxMyr2XhWLOW0,indie-pop,Cigarette Daydreams,Cage The Elephant,0.273,0.6759999999999999,0.636,2,-3.442,0.0263,0.0807,0.0,0.0831,113.98,208760,79,https://p.scdn.co/mp3-preview/a7a72315d777f4ed078d955238f9db158c915fc1?cid=b39a670615f14cfca30a8178b3bc3ed6,0.05534001716651162,-0.8191650954379887
84,4eHbdreAnSOrDDsFfc4Fpm,sad,I Will Always Love You,Whitney Houston,0.11,0.214,0.332,4,-12.518,0.0349,0.845,5.62e-06,0.0839,67.531,271093,79,https://p.scdn.co/mp3-preview/db431eff82899d9af76c9156d66d29aa951c21d8?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.7836834751137463,-1.4250868691769412
