id,Genre,track_name,Artist,valence,energy,danceability,key,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,duration_ms,popularity,audio,energy_standard,valence_standard
6tmx154r74oV7Ha3AQ3cNC,heavy-metal,Radix malorum,Gorgoroth,0.306,0.858,0.316,2,-4.034,0.0613,2.43e-06,0.675,0.138,104.826,193773,0,,0.780076278374645,-0.6967915191650876
3IZBKlaSGIJUo5soOAHmEY,heavy-metal,Hunters Will Be Hunted,Heaven Shall Burn,0.0462,0.949,0.356,0,-5.344,0.0735,4.93e-05,0.688,0.551,92.512,359800,0,,1.142309580384271,-1.6623957864962047
6G9VTw2al0oMTbPN7xKsJt,heavy-metal,Vile Creation,Thy Art Is Murder,0.181,0.984,0.259,9,-3.321,0.168,0.000346,0.0125,0.194,130.953,212213,0,,1.2816300811572046,-1.161381717072669
4nclkdjBxKXkjyT4Ii4J1i,heavy-metal,Another Angel Down,Avantasia,0.149,0.992,0.544,5,-4.345,0.13,3.1e-05,0.0231,0.056,106.518,341253,0,,1.3134747670481606,-1.28031680773701
19yy8kd0JBWpvobwZDw20l,heavy-metal,Cirice,Ghost,0.257,0.793,0.437,7,-5.547,0.0325,0.00256,2.31e-05,0.223,179.781,362098,0,,0.5213382055106265,-0.8789108767448595
7KddQfMUwk7W2uK8WIACNR,holidays,Silent Night,Jo Stafford,0.0545,0.135,0.22,7,-16.379,0.0386,0.98,3.57e-06,0.118,77.132,128266,0,,-2.0978872090205174,-1.6315469973551413
61ZEig7NtDkllEc87JpGI2,hardstyle,Evil Divine,Sasha F,0.164,0.79,0.602,8,-5.807,0.045,0.125,0.0789,0.102,150.017,297746,0,,0.509396448301518,-1.2245659839881
76XRmj5gb36yjYIOZcunbF,deep-house,Inkwell,Huxley,0.423,0.831,0.787,9,-7.225,0.0767,0.311,0.651,0.0919,123.999,367607,0,,0.6726004634926679,-0.26193509392359143
5Z9HwQYzGHq0uvsPNvceCB,deep-house,The Show - Lars Moston & Teenage Mutants Remix,Mike Mago,0.443,0.489,0.812,8,-8.709,0.0455,0.00194,0.928,0.348,120.007,342857,0,,-0.6887598583457075,-0.18760066225837838
0XuZjNGZYTwaU14tCJRqnX,hardstyle,The Power Of The Mind (Live Edit) - Original Mix,Headhunterz,0.117,0.968,0.621,2,-5.567,0.16,0.0425,0.243,0.191,149.932,276187,0,,1.217940709375292,-1.3992518984013507
6MXpaxjLwMRASetjvU8qvG,hardstyle,All Around The World - Edit,Noisecontrollers,0.421,0.928,0.448,9,-4.681,0.0298,0.00177,0.0263,0.162,146.958,193013,0,,1.0587172799205116,-0.26936853709011277
3vcUTLGema8i9qkvPVWAC2,hardstyle,Break Down Low,Various Artists,0.117,0.805,0.498,5,-3.529,0.0443,0.00184,0.239,0.104,149.975,272000,0,,0.5691052343470607,-1.3992518984013507
1wap9wHVL6wzhmQOuyhwMH,deep-house,White Noise,Disclosure,0.902,0.844,0.665,10,-6.164,0.0501,0.00963,0.000215,0.311,119.978,277687,0,,0.7243480780654717,1.5183745444582606
4rj2W8L9Zgc53OxNJ8pQCS,hardstyle,Lights Go Out - Radio Mix (feat. Cimo Fränkel),Wildstylez,0.52,0.784,0.484,11,-4.389,0.0368,0.0152,0.0,0.126,147.883,194763,0,,0.4855129338833008,0.09858689965269181
7rW2mINfPEiVLvCydPWfRG,hardstyle,Nero - Original Mix,Dark Oscillators,0.392,0.938,0.665,6,-5.144,0.112,0.00331,0.875,0.278,149.996,386483,0,,1.0985231372842064,-0.3771534630046715
0QsQLhtbuqN2RCtKbXKzVX,hardstyle,State of Mind (feat. In-Phase),Various Artists,0.398,0.867,0.469,5,-3.497,0.0571,0.00604,0.00335,0.104,149.954,310412,0,,0.8159015500019707,-0.3548531335051076
7ypbQ7GLFRqZZELc50h6ZT,hardstyle,Freaqshow Anthem 2012 - Extended Mix,Brennan Heart,0.385,0.894,0.58,1,-5.821,0.0407,0.0218,0.462,0.0975,150.028,248129,0,,0.9233773648839478,-0.4031705140874961
5P442Jm9PtGnuFSF8dhg23,hardstyle,Colors,Headhunterz,0.545,0.937,0.529,5,-3.397,0.0465,0.0303,0.000127,0.151,149.992,202400,0,,1.0945425515478373,0.19150493923420817
6Jqb3THToZAynat4b9QEHv,hardstyle,The Colour of the Harder Styles - Defqon Anthem 2006,Showtek,0.309,0.715,0.602,6,-9.922,0.055,0.00179,0.637,0.0653,143.071,288733,0,,0.21085251807380373,-0.6856413544153056
6bFS2nycNhCHaNcY3PjuGT,hardstyle,The Solution - Original Mix,Unifite,0.444,0.88,0.557,3,-4.077,0.0604,0.00284,0.778,0.0968,150.029,354000,0,https://p.scdn.co/mp3-preview/8629471ce43a77b65df16ee6d6136f21cb262e1b?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8676491645747746,-0.1838839406751177
3AdD62tzTpkAI4bY0hc6fb,hardstyle,Imaginary - Original Mix,Brennan Heart,0.432,0.563,0.651,2,-6.397,0.0403,0.206,0.00114,0.0924,149.986,298600,0,,-0.3941965138543633,-0.22848459967424556
6iJw6rufpILnbnjei2N4NJ,hardstyle,Audiometric (Qlimax 2009 mix) - CD Version,Brennan Heart,0.0597,0.953,0.58,7,-4.298,0.413,0.152,2.4e-05,0.137,112.511,191822,0,,1.1582319233297493,-1.6122200451221858
6wEtmrrWvi4DTOzMbv0bIL,hardstyle,Weekend Warriors (Defqon.1 Anthem 2013) - Original Mix,Frontliner,0.226,0.953,0.536,1,-5.033,0.0673,0.011,0.0668,0.59,74.996,333519,0,,1.1582319233297493,-0.9941292458259395
6tXtAPFt30sf8GpYpmFLUW,hardstyle,Identify (Album Mix) - CD Version,A-Lusion,0.349,0.944,0.551,1,-7.178,0.0594,0.00569,0.471,0.16,150.257,236010,0,,1.1224066517024236,-0.5369724910848797
5lqbl1dfspdblZtDWHfPOs,hardstyle,Disrespect - Original Mix,Headhunterz,0.541,0.946,0.66,7,-4.609,0.151,0.0453,1.04e-06,0.0638,149.996,336061,0,,1.1303678231751626,0.17663805290116555
1J7tT8mcbRRGhosBd9BwGW,hardstyle,Running Late - MF Earthquake Rawmix [Radio Edit],Various Artists,0.375,0.961,0.669,0,-5.181,0.155,0.226,0.00106,0.665,149.949,218599,0,,1.1900766092207054,-0.44033772992010267
7kbTgC6h96UOBLhVZng6gO,deep-house,Move Or Not - Original Mix,Purple Disco Machine,0.53,0.899,0.86,2,-7.026,0.0906,0.00151,0.484,0.0372,120.023,400276,0,,0.9432802935657955,0.13575411548529834
1SNJV6bMYY88vwncyIizlk,hardstyle,Search for More (Demo master 2008) - CD Version,Brennan Heart,0.434,0.876,0.694,9,-5.631,0.0332,0.196,0.815,0.0877,149.974,130538,0,,0.8517268216292965,-0.22105115650772425
4DeRRVWtl1xJljCNaGbQHw,hardstyle,Subsonic (Hardbass Edit) - CD Version,Headhunterz,0.104,0.949,0.573,11,-4.335,0.0615,0.00136,0.413,0.172,149.974,203191,0,,1.142309580384271,-1.447569278983739
5irdIdByIFwZmKQroXthHV,hardstyle,Imaginary - Edit,Brennan Heart,0.287,0.594,0.552,2,-6.449,0.0306,0.298,6.17e-05,0.262,149.907,192500,0,,-0.27079835602690805,-0.76740922924704
1vGbYnzRxEyiWfThBssuzx,heavy-metal,Distortion Sleep,Soilwork,0.347,0.949,0.368,2,-6.178,0.141,7.76e-05,0.00429,0.0341,160.27,225933,0,,1.142309580384271,-0.5444059342514009
3YvmTh8Kgo4sT6JhrN1LkO,deep-house,Nostalgia,Various Artists,0.756,0.57,0.855,7,-8.834,0.0655,0.0281,0.882,0.12,125.008,450160,0,,-0.3663324136997766,0.9757331933022054
2C7qbrz1OBX7n8mwOjqlro,heavy-metal,Through The Shadows,Insomnium,0.157,0.972,0.416,5,-4.966,0.112,3.37e-06,4.06e-05,0.314,122.487,272600,0,,1.23386305232077,-1.2505830350709246
1FCrFcZRoKLIaZ6JDocHMf,heavy-metal,Cloud Connected,In Flames,0.327,0.895,0.486,8,-5.358,0.0463,5.87e-06,0.849,0.0881,95.086,220706,0,,0.9273579506203173,-0.6187403659166139
2XStsBSoC87ERBmPllJlnA,heavy-metal,Fullmoon,Sonata Arctica,0.26,0.937,0.486,6,-4.173,0.0801,0.000595,0.00436,0.0977,158.964,312053,0,,1.0945425515478373,-0.8677607119950774
1Ciw4GOCKpgjSNwHNLOHyf,deep-house,Detroit Sound,Soul Designer,0.579,0.8,0.653,5,-11.299,0.0362,2.6e-05,0.912,0.457,135.882,385200,0,,0.5492023056652131,0.31787347306506997
7kGyj0aCEkkHo73FZ67eEB,deep-house,Murdered Out - Original Mix,Pleasurekraft & Belocca,0.686,0.45,0.937,5,-8.382,0.119,0.000251,0.64,0.0606,125.003,420000,0,,-0.8440027020641186,0.71556268247396
40Q3GI2EZot9FVfZY1YBLs,heavy-metal,Bonded By Blood,Exodus,0.453,0.988,0.424,2,-3.926,0.142,0.000177,0.0496,0.0722,163.986,215920,0,,1.2975524241026826,-0.15043344642577183
5ZlXDEk3EVZkDx4VMdZzbl,heavy-metal,Follow The Signs,Born Of Osiris,0.231,0.939,0.276,8,-5.434,0.18,5.91e-05,0.0123,0.0809,155.019,230760,0,,1.1025037230205759,-0.9755456379096362
3PfzRykge8UaWMIEli7H8P,heavy-metal,Sacred Worlds,Blind Guardian,0.114,0.808,0.124,3,-9.005,0.134,0.000348,0.642,0.255,170.227,559080,0,,0.5810469915561693,-1.4104020631511325
0cVQs3ru7RTvvBUfCVrd2m,heavy-metal,Leech,Sylosis,0.245,0.839,0.448,9,-5.262,0.0472,2.89e-05,0.0355,0.0705,134.067,301028,0,,0.7044451493836241,-0.9235115357439873
2yQDcQoePYMc2Wal7zABta,deep-house,Somebody to Love,Kyrill & Redford,0.349,0.387,0.848,6,-9.914,0.0445,0.0607,0.446,0.0691,118.004,344026,0,,-1.0947796034553983,-0.5369724910848797
47UBcqgE3CxLJ5G9FIKTzW,heavy-metal,The Sunk'n Norwegian,Alestorm,0.414,0.969,0.332,1,-4.592,0.0986,9.45e-05,5.31e-05,0.0984,105.014,247080,0,,1.2219212951116616,-0.29538558817293736
1RW3Yy1l1CDDWBZ5gntJLn,deep-house,Sex In Zero Gravity,Subculture,0.153,0.967,0.405,5,-3.496,0.0433,0.193,0.658,0.233,121.605,315666,0,,1.2139601236389226,-1.2654499214039672
1xKa9udj0tDsVTjgOKWu9D,heavy-metal,The Violation,Fleshgod Apocalypse,0.0299,0.991,0.384,7,-1.457,0.0878,0.00356,0.845,0.527,134.913,258866,0,,1.309494181311791,-1.7229783483033534
0xoWbuuHeHgbmsOtgQeNKH,heavy-metal,Unanswered,Suicide Silence,0.344,0.993,0.33,6,-3.405,0.0858,1.63e-05,0.606,0.332,116.453,135746,0,,1.31745535278453,-0.555556099001183
5AcJdxDLXyx6gXGEwtdBGz,heavy-metal,The Purest Strain of Hate,Thy Art Is Murder,0.243,0.986,0.466,11,-3.465,0.197,0.00022,0.0306,0.283,135.065,205106,0,,1.2895912526299436,-0.9309449789105086
7jCAdkP4BDp3cXyBSiWbFU,heavy-metal,Cosmic Keys to My Creations & Times - Re-Mastered,Emperor,0.0387,0.959,0.0932,9,-6.778,0.0924,2.25e-06,0.892,0.35,162.412,366146,0,,1.1821154377479663,-1.6902711983706595
2JFnvk50eXQ5ukFCoUHgcr,heavy-metal,Thousandfold,Eluveitie,0.389,0.988,0.521,7,-2.776,0.0756,0.0637,0.0858,0.166,124.994,200240,0,,1.2975524241026826,-0.3883036277544535
1atrfST88TzPf1wlkqNKse,deep-house,Big Jet Plane - Animal Trainer Remix,Jan Blomqvist,0.199,0.443,0.89,0,-8.654,0.0497,0.0372,0.385,0.369,122.002,400926,0,,-0.8718668022187053,-1.0944807285739773
2aBpibXcZVinfxUjfyRqJb,hardstyle,CTRL.ALT.DELETE (In Qontrol Anthem 2009) - Original Mix,Various Artists,0.386,0.917,0.7,5,-5.678,0.0986,0.0551,0.0248,0.118,150.011,368000,0,,1.0149308368204468,-0.39945379250423546
49UFkztfLEK4BZuso7XRdX,hardstyle,Fight 4 Your Right 2 Party (Q-Base 2012 OST),Various Artists,0.198,0.935,0.507,10,-3.948,0.053,0.0126,0.00412,0.236,150.013,309641,0,,1.0865813800750983,-1.0981974501572378
6DJpoKy1rcuQtZteIlotbM,hardstyle,Forever Az One (Noisecontrollers Rmx) - CD Version,Headhunterz,0.245,0.94,0.665,11,-6.987,0.167,0.27,0.0063,0.335,150.055,257578,0,,1.1064843087569454,-0.9235115357439873
1L3VY7f1nQQVyfs8ZunYRL,heavy-metal,Rasputin,Turisas,0.548,0.934,0.261,9,-2.765,0.0931,6.86e-05,6.13e-05,0.217,162.021,231493,0,,1.0826007943387288,0.20265510398399011
2zAdC1nz5cohgX4ek5ibGQ,deep-house,Bar A Thym,Various Artists,0.795,0.758,0.808,6,-8.395,0.0587,0.000726,0.883,0.07,126.0,447346,0,,0.3820177047376932,1.1206853350493708
0gAV3a4d7PPkXo1E9KLmxF,heavy-metal,Divergency,Born Of Osiris,0.165,0.981,0.406,1,-2.682,0.196,7.39e-05,7.52e-06,0.282,164.899,238720,0,,1.2696883239480958,-1.2208492624048395
42XIyZTDNwLzeqkE1hRwVe,holidays,Hey Santa Claus,Various Artists,0.664,0.423,0.579,1,-14.646,0.0377,0.802,1.15e-06,0.212,154.571,142968,0,,-0.9514785169460958,0.6337948076422256
5gT22wURmXcioHWn7HIWhq,death-metal,Where The Last Wave Broke,Insomnium,0.131,0.98,0.465,7,-4.257,0.0706,3.13e-06,0.12,0.13,117.502,303320,0,,1.2657077382117263,-1.3472177962357015
1uDjaezEbalGyGnuH80zDK,hip-hop,Who Do You Love?,YG,0.146,0.415,0.676,9,-9.752,0.508,0.0281,0.0,0.0915,193.206,233506,0,,-0.983323202837052,-1.2914669724867918
6Kw0JSWfXsvqd3BllTemmW,death-metal,Bleed For Me,Dismember,0.131,0.982,0.119,5,-3.81,0.168,1.94e-06,0.862,0.301,167.39,200493,0,,1.2736689096844653,-1.3472177962357015
6ijxg6Xglae8LfsR8eP5x2,hip-hop,Xxplosive,Dr. Dre,0.933,0.889,0.766,1,-4.35,0.102,0.184,1.25e-05,0.144,169.084,215200,0,,0.9034744362021002,1.6335929135393408
6KqKg8IPuvtDB3PNAvffFf,hip-hop,Shake That,Eminem,0.547,0.642,0.964,1,-5.831,0.109,0.0543,3.68e-05,0.158,107.006,274440,0,,-0.07973024068117097,0.19893838240072947
5EV2tjBxXxTqJC1fKXzr7j,death-metal,Quantumleaper,Scar Symmetry,0.309,0.988,0.377,11,-2.842,0.114,0.000249,7.13e-05,0.0893,166.969,249426,0,,1.2975524241026826,-0.6856413544153056
1KFbAxV9AHHrq3UwVVovuZ,death-metal,Supreme Humanism Of Megalomania,Nile,0.15,0.918,0.321,7,-6.246,0.0822,0.000346,0.74,0.0868,120.094,276973,0,,1.0189114225568163,-1.2766000861537492
1HNFInFeXqddmDRqvlelGQ,death-metal,South Of Heaven,Slayer,0.0396,0.991,0.314,5,-3.852,0.349,0.000139,0.0652,0.11,138.777,298533,0,,1.309494181311791,-1.6869261489457248
65ei9LoWafeLUdQ7kV5vX9,death-metal,"Silent Night, Bodom Night",Children Of Bodom,0.51,0.942,0.477,2,-3.148,0.0675,0.00161,0.453,0.236,119.041,191613,0,,1.1144454802296846,0.06141968382008526
4XDaJPLGKGm43T640r8pwy,death-metal,Conquer All,Behemoth,0.256,0.936,0.173,11,-5.11,0.0987,0.000206,0.724,0.305,181.869,211306,0,,1.0905619658114678,-0.8826275983281201
13QU1ThhwiGzPfwUFcylxr,hip-hop,Chin Check,N.W.A.,0.838,0.775,0.906,2,-5.775,0.268,0.0831,2.74e-05,0.15,100.054,221373,0,,0.4496876622559751,1.2805043631295787
3bJVpDpPWDygulO0moI7bg,hip-hop,Answers,Lootpack,0.517,0.663,0.606,7,-7.239,0.378,0.201,0.22,0.227,85.7,283600,0,,0.003862059782589,0.08743673490290985
0dFuSxEhKe9NnOfpmV5cZM,death-metal,You're Better Off Dead,Children Of Bodom,0.585,0.96,0.438,0,-3.892,0.0463,5.3e-06,0.554,0.271,96.042,241466,0,,1.1860960234843358,0.3401738025646339
2lSKjWX8VjtWnDLgfKFcOd,hip-hop,Fuck You,Dr. Dre,0.738,0.554,0.875,9,-3.786,0.421,0.279,0.0,0.0912,92.198,205466,0,,-0.4300217854816885,0.9088322048035136
3iqNbLhA9d4VAZ3rDACVTh,death-metal,Doctrinal Expletives,Carcass,0.408,0.984,0.349,4,-4.679,0.0858,3.76e-06,0.0106,0.207,140.057,219253,0,,1.2816300811572046,-0.31768591767250126
3VLZDmDOOXTafbvHbG1Rb2,death-metal,December Flower,In Flames,0.202,0.992,0.209,0,-3.638,0.198,1.77e-05,0.923,0.336,140.914,250960,0,,1.3134747670481606,-1.0833305638241952
5DuR0Z1si0uokGndc987rd,death-metal,The Immortal,Arch Enemy,0.365,0.97,0.164,1,-4.408,0.0852,5.84e-06,0.0599,0.0562,183.744,227826,0,,1.225901880848031,-0.4775049457527092
164InzXmSJUktggTiP2IJJ,death-metal,Misery's Crown,Dark Tranquillity,0.6,0.964,0.468,6,-4.333,0.0607,0.000141,0.137,0.321,135.065,254106,0,,1.202018366429814,0.39592462631354375
4N2iqXeGDZxz3a8AjMVoST,deep-house,Heart To Find - Original Mix,Mat.Joe,0.564,0.534,0.839,10,-9.707,0.0506,0.00124,0.538,0.0909,118.99,443697,0,,-0.5096335002090789,0.2621226493161602
7A4qpMYWmvELLJ76paFPDg,deep-house,Carny,Robbie Rivera,0.496,0.358,0.951,2,-7.989,0.133,0.00301,0.617,0.141,125.019,376320,0,,-1.2102165898101145,0.009385581654436101
3WpxOAVSjnHPDaCZ9rGIWK,deep-house,Next To You - Maya Jane Coles Remix,Various Artists,0.779,0.649,0.803,1,-12.019,0.0517,0.0761,0.743,0.111,122.992,392721,0,,-0.051866140526584316,1.0612177897172004
0B2p1mNOQZQGv5WHBGGPRx,death-metal,Hittite Dung Incantation,Nile,0.0873,0.985,0.222,8,-4.381,0.151,3.89e-05,0.602,0.0761,132.887,228186,0,,1.285610666893574,-1.509638529424192
6PXvs464VVEoZjIAUpSOqc,holidays,Where Is God?,Neil Sedaka,0.307,0.345,0.288,5,-8.48,0.0284,0.85,0.0,0.183,81.001,197066,0,,-1.2619642043829182,-0.6930747975818269
5uz6sLUEzQqOWnXEqeNdkM,deep-house,Never Say Never - Extended Mix,Basement Jaxx,0.65,0.789,0.753,8,-7.469,0.0274,0.00779,0.111,0.325,126.008,263053,0,,0.5054158625651484,0.5817607054765764
3dGQDRaaoC9yGUr0QGpjTJ,holidays,"Let It Snow, Let It Snow, Let It Snow",Various Artists,0.545,0.203,0.522,0,-14.934,0.0378,0.658,0.0,0.0442,127.705,172626,0,,-1.82720737894739,0.19150493923420817
2MBZgYmcZTqiI39FsWuGha,holidays,Have Yourself a Merry Little Christmas,Various Artists,0.102,0.243,0.18,1,-11.411,0.0344,0.958,0.00194,0.151,177.463,167412,0,,-1.6679839494926092,-1.4550027221502604
1pTmVNcl9qAFK8Af1NCR4l,holidays,A Philadelphia Christmas,Bobby Rydell,0.263,0.526,0.463,10,-5.677,0.0386,0.695,1.24e-06,0.111,129.939,214257,0,,-0.5414781861000352,-0.8566105472452955
5Fza7v3FakPgZScPz44VTd,holidays,The Christmas Waltz,Various Artists,0.182,0.154,0.255,11,-18.223,0.0333,0.872,0.000403,0.118,112.127,174733,0,,-2.0222560800294964,-1.1576649954894083
0PYdNdzpvnnBycUuyCOG8N,holidays,Deck The Halls,Various Artists,0.754,0.325,0.405,5,-14.213,0.0388,0.991,4.29e-06,0.0896,76.735,76760,0,,-1.3415759191103085,0.968299750135684
4n4d4x0j8L8V6vUzkIO6uP,holidays,Jingle Bells,Various Artists,0.74,0.425,0.542,0,-6.568,0.0911,0.932,2.8e-05,0.0996,171.987,207293,0,,-0.9435173454733567,0.916265647970035
6oEEddvigqKmeqM0NJvLzA,holidays,Moonlight In Vermont,Jane Monheit,0.0719,0.186,0.392,0,-13.841,0.0355,0.965,0.000108,0.0965,130.317,300586,0,https://p.scdn.co/mp3-preview/d0f2952686b5aa8ded02e499a405fc1074f833a7?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.8948773364656717,-1.5668760418064058
61VMMkiuOG3I59BsgGfSiu,holidays,It's the Most Wonderful Time of the Year,Various Artists,0.721,0.399,0.294,2,-13.717,0.035,0.651,0.0,0.0729,201.012,154520,0,https://p.scdn.co/mp3-preview/3b0327c5a87f7d2397c88422af542424d1f92945?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.047012574618964,0.8456479378880825
5ei83YjjKItun9bhHXHxux,holidays,Boogie Woogie,Various Artists,0.62,0.245,0.543,0,-17.569,0.066,0.934,0.916,0.0844,172.087,185797,0,,-1.6600227780198702,0.47025905797875683
2NXZGiY6dh7z5lCOfYOBmh,holidays,Count Your Blessings Instead Of Sheep,Irving Berlin,0.096,0.233,0.262,5,-11.635,0.0341,0.958,5.29e-05,0.104,79.198,174640,0,,-1.7077898068563044,-1.4773030516498242
5sJCo0dvlKZhPHcj9FpG3b,holidays,Silver Bells - Remastered 1993,Various Artists,0.492,0.189,0.358,8,-17.242,0.0287,0.756,0.000336,0.144,86.607,160200,0,,-1.8829355792565632,-0.005481304678606516
3U6hFaJqQefQT3dOTti3PW,holidays,Moonlight in Vermont,Jo Stafford,0.145,0.134,0.291,1,-16.865,0.0366,0.972,0.00112,0.188,97.806,187866,0,,-2.101867794756887,-1.2951836940700525
09UyTEI9DBqsNv7f3PZCWw,holidays,I'll Be Home For Christmas,The Mills Brothers,0.133,0.0766,0.401,8,-20.708,0.028,0.978,0.187,0.145,51.908,134565,0,,-2.330353416024497,-1.3397843530691802
1cuXgSQyerT4R2bGF06gw9,holidays,White Christmas,"The Andrews Sisters, Bing Crosby",0.2,0.186,0.263,9,-15.972,0.0325,0.962,0.0612,0.248,95.473,184800,0,,-1.8948773364656717,-1.0907640069907165
5HP7Zhk4j4u9KREaCf3N1U,holidays,Silent Night,Various Artists,0.0992,0.153,0.144,5,-17.24,0.0392,0.919,0.863,0.134,88.388,124346,0,,-2.026236665765866,-1.4654095425833902
0P8rkENOxX4XnBaQaSwEFN,holidays,Christmas Is...,Various Artists,0.24,0.396,0.258,5,-9.753,0.0299,0.714,0.011,0.184,96.383,189738,0,,-1.0589543318280727,-0.9420951436602906
3SgXLFsStHwA2Y9PMvCz8Z,holidays,The Night Before Christmas Song,Various Artists,0.541,0.228,0.468,9,-10.033,0.0339,0.948,0.0,0.116,143.675,169973,0,,-1.727692735538152,0.17663805290116555
0vfVx393gxq0nidGO4RNEG,holidays,Finger Of Suspicion,Various Artists,0.375,0.113,0.548,4,-11.435,0.0316,0.951,1.36e-05,0.484,72.647,169331,0,,-2.185460095220647,-0.44033772992010267
7iS3H6x9oMXLe1aHWH9J6o,holidays,We Wish You A Merry Christmas,The Christmas Band Orchestra,0.804,0.42,0.63,7,-8.193,0.0279,0.75,0.944,0.0793,145.045,162013,0,,-0.9634202741552044,1.1541358292987167
5Qr5nsjNCxi9zGyP56BBnn,holidays,The Christmas Song,Various Artists,0.265,0.144,0.364,0,-15.396,0.0367,0.982,0.216,0.162,131.332,199106,0,https://p.scdn.co/mp3-preview/fb32f8405427c623f955a852c909f1eb49e4b2ad?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.0620619373931914,-0.8491771040787742
0Tj6KtP8mOPCZXXUTpoJfB,holidays,Winter Wonderland,Herb Alpert & The Tijuana Brass,0.783,0.51,0.563,3,-14.391,0.0441,0.895,0.499,0.0572,78.911,186426,0,,-0.6051675578819475,1.0760846760502432
4WsPJJGd6KA84S0m7crFep,holidays,Toyland,Various Artists,0.101,0.292,0.243,10,-12.609,0.0321,0.939,0.00128,0.0621,76.181,185997,0,,-1.4729352484105027,-1.458719443733521
0UyljEbX9dqI1K0sqdv6B6,hip-hop,SLOW DANCING IN THE DARK,Joji,0.284,0.479,0.515,3,-7.458,0.0261,0.544,0.00598,0.191,88.964,209273,0,,-0.7285657157094028,-0.778559393996822
7eJHcwtrYbH4kHX7NnomZV,deep-house,Real,Various Artists,0.436,0.698,0.742,6,-5.47,0.051,0.019,0.0328,0.0608,122.003,277279,0,,0.14318256055552187,-0.21361771334120294
0MsNZVVK4jHNZzEnbijWz7,deep-house,Do It Do It Do It,Sebastian Wojkowski,0.704,0.818,0.879,11,-5.749,0.0611,0.00333,0.897,0.0798,119.996,448000,0,,0.6208528489198641,0.7824636709726513
5TQs0GgZ3OakLpzGDRygCR,deep-house,My Princess,Lexer,0.0814,0.66,0.782,5,-8.38,0.042,0.0181,0.872,0.11,120.025,386499,0,,-0.008079697426519568,-1.53156718676543
6JrH6GWI1tQi4FPFoEcuA6,deep-house,Epikur,DAVID AUGUST,0.142,0.598,0.556,1,-11.109,0.0311,0.0122,0.905,0.269,117.989,490725,0,,-0.25487601308143,-1.3063338588198345
4F3ck2eaWq6y0OCmYoPzRW,deep-house,Ayahuasca,NTO,0.564,0.474,0.681,7,-9.862,0.483,0.357,0.502,0.113,123.013,418702,0,,-0.7484686443912504,0.2621226493161602
2FfWwxQPzO3rp4q6l6sHmW,deep-house,Elea,Worakls,0.256,0.552,0.719,7,-7.975,0.0401,0.0359,0.844,0.113,126.007,395587,0,,-0.43798295695442757,-0.8826275983281201
4WbNyQy4wVdfopMrApBWQA,deep-house,HyperParadise - Flume Remix,Hermitude,0.312,0.827,0.603,6,-7.372,0.0718,0.0453,0.619,0.0833,144.989,268302,0,,0.6566781205471899,-0.6744911896655237
1A6OTy97kk0mMdm78rHsm8,hip-hop,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0.927,0.498,0.753,2,-5.61,0.0504,0.551,0.0,0.0706,89.95,158053,0,,-0.6529345867183818,1.611292584039777
5LrAASLfnRWm9WPvnYzRkw,deep-house,One Day / Reckoning Song - Club Mix,Asaf Avidan & the Mojos,0.697,0.455,0.901,3,-8.157,0.066,0.0439,0.00855,0.083,118.988,438586,0,,-0.824099773382271,0.7564466198898268
22iOO39QpOuEE9Igz2PxyG,hip-hop,Lovers & Friends,Lil Jon,0.496,0.49,0.569,10,-6.191,0.261,0.0625,0.0,0.464,69.955,260613,0,,-0.684779272609338,0.009385581654436101
0B6uxTg34PpMBFhA4fKsAU,heavy-metal,Fury Of The Storm,DragonForce,0.197,0.911,0.234,4,-5.114,0.08,3.34e-05,0.258,0.344,199.846,406826,0,,0.9910473224022297,-1.1019141717404985
3CqP60RUsrhRDJus3yalAF,deep-house,Control - Joe Goddard Remix,Disclosure,0.458,0.911,0.667,11,-7.457,0.0472,0.0988,0.565,0.409,125.973,394019,0,,0.9910473224022297,-0.13184983850946855
1nxta9SBKiqgmyS0kpNv9l,heavy-metal,Karawane,Equilibrium,0.443,0.926,0.448,11,-4.758,0.0397,0.00162,0.0668,0.3,79.989,292653,0,,1.0507561084477726,-0.18760066225837838
7ffYxGlHGeBLqdDN3aLwxy,heavy-metal,We Will Rise,Arch Enemy,0.189,0.982,0.462,6,-5.06,0.15,1.07e-05,0.013,0.333,113.998,246706,0,,1.2736689096844653,-1.1316479444065837
282RZOdU2idTClxJ7XIltH,heavy-metal,I Want Out,Helloween,0.554,0.9,0.479,2,-6.646,0.0425,0.000558,0.00105,0.326,90.996,278640,0,,0.947260879302165,0.22495543348355404
5JDxgnErZ8ccEnzVR3bOPb,heavy-metal,Any Means Necessary,HammerFall,0.355,0.963,0.466,0,-3.759,0.0483,0.000221,0.508,0.425,109.994,215306,0,,1.1980377806934446,-0.5146721615853157
6OnuIoARBXC6FOX8DRv5bC,heavy-metal,Violent Revolution,Kreator,0.166,0.994,0.507,7,-5.72,0.103,0.000171,0.0144,0.145,144.04,294800,0,,1.3214359385208996,-1.2171325408215787
